episode,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate,moving_avg_loss
5624,265,21,1,0.03,0.020091406446659847,1,3,1,262.65,1.0,0.017441835861868215
5625,265,21,1,0.03,0.013603451151755593,1,3,1,262.71,1.0,0.01735796643118821
5626,265,21,1,0.03,0.010403255466371775,1,3,1,262.75,1.0,0.01730844178772978
5627,265,21,1,0.03,0.012934143965442976,1,3,1,262.75,1.0,0.017312804475198312
5628,265,21,1,0.03,0.023171866456756278,1,3,1,262.75,1.0,0.01741774584026345
5629,259,22,1,0.03,0.01986592940308831,1,3,1,262.75,1.0,0.017496707273661736
5630,263,23,1,0.03,0.012994040350389221,1,3,1,262.73,1.0,0.017519138144089216
5631,265,21,1,0.03,0.014803909707725757,1,3,1,262.73,1.0,0.01748910235687154
5632,259,22,1,0.03,0.010912175734781406,1,3,1,262.67,1.0,0.017447442525723514
5633,259,22,1,0.03,0.01673649683256041,1,3,1,262.61,1.0,0.01748542024707211
5634,251,25,1,0.03,0.012075093556195498,1,3,1,262.47,1.0,0.01748333536555248
5635,265,21,1,0.03,0.014599755450728395,1,3,1,262.47,1.0,0.017419399278737452
5636,253,23,1,0.03,0.02153120420711196,1,3,1,262.4,1.0,0.017490074978718267
5637,265,21,1,0.03,0.01824768151467045,1,3,1,262.4,1.0,0.01754516667488874
5638,253,23,1,0.03,0.016327620018273592,1,3,1,262.28,1.0,0.017597228960664502
5639,265,21,1,0.03,0.01159301879150527,1,3,1,262.28,1.0,0.017611329389335146
5640,265,21,1,0.03,0.012893922826541322,1,3,1,262.28,1.0,0.01758127504595866
5641,265,21,1,0.03,0.04162845379185109,1,3,1,262.28,1.0,0.017463294623240474
5642,265,21,1,0.03,0.022172356778312297,1,3,1,262.34,1.0,0.017435421477066136
5643,259,22,1,0.03,0.01714576907794584,1,3,1,262.28,1.0,0.0174932490934588
5644,260,22,1,0.03,0.03157782228663564,1,3,1,262.23,1.0,0.017688436537459173
5645,265,21,1,0.03,0.018336635038611434,1,3,1,262.23,1.0,0.01764225784734569
5646,259,22,1,0.03,0.021672323896464975,1,3,1,262.23,1.0,0.017624304061151026
5647,259,22,1,0.03,0.012336994680068032,1,3,1,262.23,1.0,0.01755473491918719
5648,265,21,1,0.03,0.018926764295126002,1,3,1,262.23,1.0,0.017612014557623238
5649,265,21,1,0.03,0.01557101464519898,1,3,1,262.23,1.0,0.017538339140370642
5650,263,23,1,0.03,0.010010318516794106,1,3,1,262.21,1.0,0.017500353758799648
5651,265,21,1,0.03,0.01711482239798421,1,3,1,262.27,1.0,0.017530747743378643
5652,263,23,1,0.03,0.016052315538020237,1,3,1,262.33,1.0,0.017499754294561944
5653,265,21,1,0.03,0.018252798200895388,1,3,1,262.33,1.0,0.0174489312397977
5654,259,22,1,0.03,0.018520116933028807,1,3,1,262.27,1.0,0.01745555995632347
5655,265,21,1,0.03,0.016509907164921362,1,3,1,262.27,1.0,0.017427661563727766
5656,265,21,1,0.03,0.017399473625811793,1,3,1,262.4,1.0,0.017414694087922514
5657,265,21,1,0.03,0.013927508367314226,1,3,1,262.4,1.0,0.017406761105515003
5658,265,21,1,0.03,0.024590541032098588,1,3,1,262.46,1.0,0.01746028423097256
5659,263,23,1,0.03,0.014304716808154531,1,3,1,262.44,1.0,0.017403521819742366
5660,265,21,1,0.03,0.016066163578735932,1,3,1,262.44,1.0,0.017396593727407948
5661,265,21,1,0.03,0.05986179704112666,1,3,1,262.44,1.0,0.017689085740477794
5662,265,21,1,0.03,0.01926390137079926,1,3,1,262.5,1.0,0.01768116519719357
5663,265,21,1,0.03,0.016515718994750864,1,3,1,262.56,1.0,0.01767460653977637
5664,259,22,1,0.03,0.015444981251758609,1,3,1,262.5,1.0,0.017626508692595612
5665,259,22,1,0.03,0.020171101416715166,1,3,1,262.44,1.0,0.017692325158614845
5666,259,22,1,0.03,0.02061445778235793,1,3,1,262.38,1.0,0.01778960033980048
5667,259,22,1,0.03,0.01764924426309087,1,3,1,262.38,1.0,0.017854339935200646
5668,265,21,1,0.03,0.01330959459855443,1,3,1,262.38,1.0,0.017828735474368737
5669,259,22,1,0.03,0.016044511925429106,1,3,1,262.32,1.0,0.017864570535635404
5670,265,21,1,0.03,0.018341050771552892,1,3,1,262.32,1.0,0.01785108461821301
5671,265,21,1,0.03,0.014286033188303312,1,3,1,262.39,1.0,0.017897301878552
5672,265,21,1,0.03,0.01619651337109861,1,3,1,262.39,1.0,0.017947340495168454
5673,263,23,1,0.03,0.016093296535394114,1,3,1,262.39,1.0,0.017920967775450394
5674,259,22,1,0.03,0.011326439477587965,1,3,1,262.35,1.0,0.017826227183035025
5675,265,21,1,0.03,0.01633483681472994,1,3,1,262.43,1.0,0.017879354104806965
5676,259,22,1,0.03,0.010369383412497964,1,3,1,262.37,1.0,0.017827860000126098
5677,259,22,1,0.03,0.014388043539259921,1,3,1,262.31,1.0,0.017833122508132758
5678,265,21,1,0.03,0.010499175704483475,1,3,1,262.37,1.0,0.017824528413514378
5679,265,21,1,0.03,0.017259128114563368,1,3,1,262.39,1.0,0.01788199438093485
5680,263,23,1,0.03,0.02039561195946906,1,3,1,262.37,1.0,0.017957103450802925
5681,259,22,1,0.03,0.05601834471930157,1,3,1,262.31,1.0,0.0181346905345494
5682,265,21,1,0.03,0.025965763876835506,1,3,1,262.43,1.0,0.018189333902223007
5683,265,21,1,0.03,0.019157556506494682,1,3,1,262.45,1.0,0.018200808746831193
5684,259,22,1,0.03,0.012629151450131427,1,3,1,262.39,1.0,0.018197652978419677
5685,265,21,1,0.03,0.014118617378352653,1,3,1,262.45,1.0,0.01817784979428267
5686,265,21,1,0.03,0.012241195820804154,1,3,1,262.59,1.0,0.01811362892295868
5687,265,21,1,0.03,0.014388781417870805,1,3,1,262.59,1.0,0.018090995326590906
5688,265,21,1,0.03,0.018487321656374706,1,3,1,262.59,1.0,0.018096925054097327
5689,265,21,1,0.03,0.014153505409402507,1,3,1,262.61,1.0,0.018098074202364
5690,265,21,1,0.03,0.013344194740056992,1,3,1,262.67,1.0,0.01808803041036074
5691,265,21,1,0.03,0.007314161508388463,1,3,1,262.67,1.0,0.017977690960065615
5692,259,22,1,0.03,0.021032976367595522,1,3,1,262.67,1.0,0.01803561709698127
5693,265,21,1,0.03,0.02041076032799624,1,3,1,262.67,1.0,0.018094185289937618
5694,265,21,1,0.03,0.013522396551533825,1,3,1,262.73,1.0,0.018103449599336317
5695,265,21,1,0.03,0.011367778881408629,1,3,1,262.79,1.0,0.018138091980540845
5696,259,22,1,0.03,0.015166206370023165,1,3,1,262.73,1.0,0.01816144366582193
5697,265,21,1,0.03,0.016673070489473286,1,3,1,262.73,1.0,0.018171953663250813
5698,259,22,1,0.03,0.02159349408678033,1,3,1,262.73,1.0,0.01819264901926796
5699,259,22,1,0.03,0.01759820943698287,1,3,1,262.67,1.0,0.018174121705068026
5700,245,26,1,0.03,0.015724516205059793,1,3,1,262.47,1.0,0.01808875073135855
5701,265,21,1,0.03,0.03643481264866534,1,3,1,262.49,1.0,0.018120833579844654
5702,259,22,1,0.03,0.020427797878669066,1,3,1,262.45,1.0,0.018128999389840493
5703,251,25,1,0.03,0.024015138894319533,1,3,1,262.31,1.0,0.018208180355900924
5704,259,22,1,0.03,0.01731831938113001,1,3,1,262.25,1.0,0.018176523231944578
5705,265,21,1,0.03,0.014109583283286719,1,3,1,262.25,1.0,0.018093390270312693
5706,265,21,1,0.03,0.016977165692618916,1,3,1,262.29,1.0,0.018045083500967205
5707,265,21,1,0.03,0.020322581021381275,1,3,1,262.35,1.0,0.0180289396670512
5708,265,21,1,0.03,0.017622857709370908,1,3,1,262.37,1.0,0.018048582051576386
5709,265,21,1,0.03,0.018236441826004358,1,3,1,262.37,1.0,0.01812229910560037
5710,265,21,1,0.03,0.01771826372437534,1,3,1,262.39,1.0,0.018122376559292955
5711,265,21,1,0.03,0.013558148096005121,1,3,1,262.47,1.0,0.01814362658033541
5712,265,21,1,0.03,0.007226030253583477,1,3,1,262.47,1.0,0.01808898395682325
5713,265,21,1,0.03,0.010598066540080168,1,3,1,262.47,1.0,0.018054955747942164
5714,265,21,1,0.03,0.018009169958531857,1,3,1,262.47,1.0,0.018111697228169903
5715,263,23,1,0.03,0.011784825210823961,1,3,1,262.45,1.0,0.018104910048850457
5716,265,21,1,0.03,0.014893225283317622,1,3,1,262.45,1.0,0.018100129524617543
5717,259,22,1,0.03,0.016921922479840843,1,3,1,262.41,1.0,0.018050553533077326
5718,259,22,1,0.03,0.011057048094120215,1,3,1,262.35,1.0,0.01797175308661764
5719,253,23,1,0.03,0.014681416887627996,1,3,1,262.29,1.0,0.017874478671106076
5720,265,21,1,0.03,0.012635546802942241,1,3,1,262.35,1.0,0.017776467416845684
5721,265,21,1,0.03,0.043511370729122846,1,3,1,262.35,1.0,0.017926540002991823
5722,265,21,1,0.03,0.03121109816822268,1,3,1,262.41,1.0,0.017941710469009563
5723,265,21,1,0.03,0.021892484410532882,1,3,1,262.47,1.0,0.018013379282434957
5724,261,25,1,0.03,0.012527021262794733,1,3,1,262.43,1.0,0.017937735430596305
5725,265,21,1,0.03,0.016855484007724693,1,3,1,262.43,1.0,0.017970255759155996
5726,253,28,1,0.03,0.022154709523809806,1,3,1,262.31,1.0,0.018087770299730375
5727,265,21,1,0.03,0.01627048659360125,1,3,1,262.31,1.0,0.018121133726011956
5728,263,23,1,0.03,0.02021424397421272,1,3,1,262.29,1.0,0.018091557501186524
5729,265,21,1,0.03,0.016671199085456983,1,3,1,262.35,1.0,0.01805961019801021
5730,254,23,1,0.03,0.014106831189406954,1,3,1,262.26,1.0,0.018070738106400384
5731,265,21,1,0.03,0.01435631655511402,1,3,1,262.26,1.0,0.01806626217487427
5732,265,21,1,0.03,0.01337640734744214,1,3,1,262.32,1.0,0.018090904491000877
5733,265,21,1,0.03,0.012330357029679277,1,3,1,262.38,1.0,0.018046843092972064
5734,265,21,1,0.03,0.012321374744975142,1,3,1,262.52,1.0,0.018049305904859862
5735,265,21,1,0.03,0.017744034284814483,1,3,1,262.52,1.0,0.018080748693200723
5736,265,21,1,0.03,0.017968255405624706,1,3,1,262.64,1.0,0.018045119205185853
5737,259,22,1,0.03,0.01654588826932013,1,3,1,262.58,1.0,0.018028101272732345
5738,265,21,1,0.03,0.019389166430171047,1,3,1,262.7,1.0,0.018058716736851322
5739,265,21,1,0.03,0.012182658516047965,1,3,1,262.7,1.0,0.018064613134096748
5740,257,24,1,0.03,0.01705073898968597,1,3,1,262.62,1.0,0.018106181295728194
5741,265,21,1,0.03,0.028034312872304804,1,3,1,262.62,1.0,0.01797023988653273
5742,265,21,1,0.03,0.023639442487841562,1,3,1,262.62,1.0,0.017984910743628024
5743,265,21,1,0.03,0.01759589130857161,1,3,1,262.68,1.0,0.017989411965934284
5744,253,23,1,0.03,0.026188794685446697,1,3,1,262.61,1.0,0.017935521689922393
5745,265,21,1,0.03,0.028949348255991936,1,3,1,262.61,1.0,0.0180416488220962
5746,265,21,1,0.03,0.02130002027288789,1,3,1,262.67,1.0,0.01803792578586043
5747,265,21,1,0.03,0.01868488881293507,1,3,1,262.73,1.0,0.0181014047271891
5748,265,21,1,0.03,0.02015254637669949,1,3,1,262.73,1.0,0.01811366254800483
5749,265,21,1,0.03,0.015812385605559462,1,3,1,262.73,1.0,0.018116076257608436
5750,259,22,1,0.03,0.010219832691787318,1,3,1,262.69,1.0,0.018118171399358368
5751,265,21,1,0.03,0.018783660339457647,1,3,1,262.69,1.0,0.018134859778773105
5752,259,22,1,0.03,0.011774134779856964,1,3,1,262.65,1.0,0.018092077971191473
5753,265,21,1,0.03,0.008860996746945949,1,3,1,262.65,1.0,0.017998159956651976
5754,265,21,1,0.03,0.013834427465640363,1,3,1,262.71,1.0,0.01795130306197809
5755,253,23,1,0.03,0.013017027638852596,1,3,1,262.59,1.0,0.017916374266717404
5756,265,21,1,0.03,0.013267213345638343,1,3,1,262.59,1.0,0.017875051663915672
5757,265,21,1,0.03,0.00977192178279871,1,3,1,262.59,1.0,0.017833495798070517
5758,257,24,1,0.03,0.017421580754065264,1,3,1,262.51,1.0,0.01776180619529018
5759,265,21,1,0.03,0.014629094240566095,1,3,1,262.53,1.0,0.017765049969614297
5760,260,22,1,0.03,0.016332341167567807,1,3,1,262.48,1.0,0.017767711745502617
5761,265,21,1,0.03,0.030787784162731396,1,3,1,262.48,1.0,0.017476971616718663
5762,259,22,1,0.03,0.018837288847531785,1,3,1,262.42,1.0,0.01747270549148599
5763,259,22,1,0.03,0.011554865843870422,1,3,1,262.36,1.0,0.017423096959977184
5764,265,21,1,0.03,0.01242681508440347,1,3,1,262.42,1.0,0.017392915298303634
5765,259,22,1,0.03,0.013465725499289956,1,3,1,262.42,1.0,0.01732586153912938
5766,259,22,1,0.03,0.020444656108421357,1,3,1,262.42,1.0,0.017324163522390013
5767,265,21,1,0.03,0.019285388401753846,1,3,1,262.48,1.0,0.017340524963776645
5768,259,22,1,0.03,0.015491275963458147,1,3,1,262.42,1.0,0.017362341777425683
5769,265,21,1,0.03,0.014378370318029608,1,3,1,262.48,1.0,0.017345680361351687
5770,265,21,1,0.03,0.016458365312289624,1,3,1,262.48,1.0,0.017326853506759055
5771,265,21,1,0.03,0.01915688880364455,1,3,1,262.48,1.0,0.017375562062912468
5772,265,21,1,0.03,0.018131489665912732,1,3,1,262.48,1.0,0.017394911825860608
5773,265,21,1,0.03,0.009630098428931973,1,3,1,262.5,1.0,0.017330279844795987
5774,253,23,1,0.03,0.014349112125194591,1,3,1,262.44,1.0,0.017360506571272052
5775,265,21,1,0.03,0.023078218945080324,1,3,1,262.44,1.0,0.017427940392575555
5776,259,22,1,0.03,0.01941743529063057,1,3,1,262.44,1.0,0.017518420911356882
5777,265,21,1,0.03,0.01002924366011506,1,3,1,262.5,1.0,0.017474832912565436
5778,265,21,1,0.03,0.014678679184899443,1,3,1,262.5,1.0,0.017516627947369592
5779,265,21,1,0.03,0.013890186956684505,1,3,1,262.5,1.0,0.017482938535790808
5780,259,22,1,0.03,0.00885551960461519,1,3,1,262.46,1.0,0.017367537612242266
5781,101,50,1,0.03,0.029926709113642574,1,3,1,260.88,1.0,0.017106621256185676
5782,265,21,1,0.03,0.02815173952175038,1,3,1,260.88,1.0,0.017128481012634825
5783,265,21,1,0.03,0.029075698816173133,1,3,1,260.88,1.0,0.01722766243573161
5784,259,22,1,0.03,0.02725076133554632,1,3,1,260.88,1.0,0.01737387853458576
5785,265,21,1,0.03,0.018789114452721106,1,3,1,260.88,1.0,0.017420583505329445
5786,259,22,1,0.03,0.01732444481670179,1,3,1,260.82,1.0,0.017471415995288418
5787,265,21,1,0.03,0.018274349271364156,1,3,1,260.82,1.0,0.017510271673823352
5788,259,22,1,0.03,0.018418129766359925,1,3,1,260.76,1.0,0.017509579754923205
5789,253,23,1,0.03,0.018978165381628533,1,3,1,260.64,1.0,0.017557826354645464
5790,265,21,1,0.03,0.013589312699401663,1,3,1,260.64,1.0,0.017560277534238913
5791,259,22,1,0.03,0.012931694001467391,1,3,1,260.58,1.0,0.017616452859169702
5792,265,21,1,0.03,0.017084820129509484,1,3,1,260.64,1.0,0.01757697129678884
5793,265,21,1,0.03,0.021549124381549302,1,3,1,260.64,1.0,0.01758835493732437
5794,259,22,1,0.03,0.01134220671586015,1,3,1,260.58,1.0,0.017566553038967637
5795,259,22,1,0.03,0.013155289057811553,1,3,1,260.52,1.0,0.017584428140731665
5796,263,23,1,0.03,0.021243803263844355,1,3,1,260.56,1.0,0.017645204109669875
5797,265,21,1,0.03,0.016337971491295667,1,3,1,260.56,1.0,0.0176418531196881
5798,265,21,1,0.03,0.014144962099159048,1,3,1,260.62,1.0,0.017567367799811887
5799,253,23,1,0.03,0.011839472719103745,1,3,1,260.56,1.0,0.017509780432633095
5800,253,23,1,0.03,0.01768888083651014,1,3,1,260.64,1.0,0.0175294240789476
5801,265,21,1,0.03,0.0428100394173747,1,3,1,260.64,1.0,0.017593176346634695
5802,265,21,1,0.03,0.023467858809800374,1,3,1,260.7,1.0,0.017623576955946005
5803,259,22,1,0.03,0.012831267424520443,1,3,1,260.78,1.0,0.017511738241248017
5804,259,22,1,0.03,0.016920223197137766,1,3,1,260.78,1.0,0.017507757279408093
5805,257,24,1,0.03,0.022311514350197587,1,3,1,260.7,1.0,0.0175897765900772
5806,265,21,1,0.03,0.023651769118649617,1,3,1,260.7,1.0,0.017656522624337506
5807,265,21,1,0.03,0.017798129956991898,1,3,1,260.7,1.0,0.017631278113693614
5808,259,22,1,0.03,0.015066465447572145,1,3,1,260.64,1.0,0.01760571419107563
5809,259,22,1,0.03,0.01017213621261445,1,3,1,260.58,1.0,0.017525071134941728
5810,263,23,1,0.03,0.02137823990019767,1,3,1,260.56,1.0,0.017561670896699952
5811,263,23,1,0.03,0.025965169416335615,1,3,1,260.54,1.0,0.017685741109903258
5812,259,22,1,0.03,0.018836810740388253,1,3,1,260.48,1.0,0.017801848914771302
5813,259,22,1,0.03,0.024838117501613768,1,3,1,260.42,1.0,0.01794424942438664
5814,259,22,1,0.03,0.02220699735070494,1,3,1,260.36,1.0,0.01798622769830837
5815,257,24,1,0.03,0.015491935822259014,1,3,1,260.3,1.0,0.01802329880442272
5816,261,25,1,0.03,0.009443819560110568,1,3,1,260.26,1.0,0.01796880474719065
5817,257,24,1,0.03,0.020798807963728905,1,3,1,260.24,1.0,0.018007573602029533
5818,259,22,1,0.03,0.02543324985626069,1,3,1,260.24,1.0,0.018151335619650936
5819,259,22,1,0.03,0.02165019465610385,1,3,1,260.3,1.0,0.018221023397335695
5820,265,21,1,0.03,0.015478337693604686,1,3,1,260.3,1.0,0.01824945130624232
5821,259,22,1,0.03,0.03378032715144483,1,3,1,260.24,1.0,0.018152140870465537
5822,265,21,1,0.03,0.01740908281256755,1,3,1,260.24,1.0,0.01801412071690899
5823,265,21,1,0.03,0.017617355122984873,1,3,1,260.24,1.0,0.017971369424033507
5824,265,21,1,0.03,0.018362993906651224,1,3,1,260.28,1.0,0.01802972915047207
5825,265,21,1,0.03,0.019773976744285653,1,3,1,260.28,1.0,0.018058914077837683
5826,265,21,1,0.03,0.01731386643257879,1,3,1,260.4,1.0,0.01801050564692537
5827,259,22,1,0.03,0.010899189817295834,1,3,1,260.34,1.0,0.017956792679162316
5828,263,23,1,0.03,0.013419910050604654,1,3,1,260.34,1.0,0.017888849339926235
5829,263,23,1,0.03,0.017302593236546152,1,3,1,260.32,1.0,0.01789516328143713
5830,259,22,1,0.03,0.01495136883617802,1,3,1,260.37,1.0,0.01790360865790484
5831,265,21,1,0.03,0.015094755128735588,1,3,1,260.37,1.0,0.017910993043641056
5832,259,27,1,0.03,0.01823593955487013,1,3,1,260.31,1.0,0.017959588365715335
5833,265,21,1,0.03,0.010743228064495184,1,3,1,260.31,1.0,0.017943717076063494
5834,259,22,1,0.03,0.014504650882868604,1,3,1,260.25,1.0,0.01796554983744243
5835,259,22,1,0.03,0.012114143062552268,1,3,1,260.19,1.0,0.017909250925219805
5836,259,22,1,0.03,0.007946353511546145,1,3,1,260.13,1.0,0.01780903190627902
5837,259,22,1,0.03,0.00963866082020104,1,3,1,260.13,1.0,0.01773995963178783
5838,265,21,1,0.03,0.010118274572527125,1,3,1,260.13,1.0,0.017647250713211392
5839,259,22,1,0.03,0.014997044408863241,1,3,1,260.07,1.0,0.017675394572139545
5840,265,21,1,0.03,0.014225971995897237,1,3,1,260.15,1.0,0.017647146902201656
5841,265,21,1,0.03,0.037861199295591744,1,3,1,260.15,1.0,0.017745415766434524
5842,265,21,1,0.03,0.02430953692999624,1,3,1,260.15,1.0,0.01775211671085607
5843,263,23,1,0.03,0.014128294004046398,1,3,1,260.13,1.0,0.01771744073781082
5844,259,22,1,0.03,0.016514010409909217,1,3,1,260.19,1.0,0.017620692895055447
5845,263,23,1,0.03,0.011196048343149216,1,3,1,260.17,1.0,0.01744315989592702
5846,265,21,1,0.03,0.01241274027242547,1,3,1,260.17,1.0,0.017354287095922395
5847,251,25,1,0.03,0.015609304532408714,1,3,1,260.03,1.0,0.01732353125311713
5848,263,23,1,0.03,0.012819451553261151,1,3,1,260.01,1.0,0.017250200304882748
5849,259,22,1,0.03,0.014917974529618567,1,3,1,259.95,1.0,0.01724125619412334
5850,265,21,1,0.03,0.017864642265651907,1,3,1,260.01,1.0,0.017317704289861985
5851,265,21,1,0.03,0.017712095719096915,1,3,1,260.01,1.0,0.017306988643658375
5852,259,22,1,0.03,0.01676237788474695,1,3,1,260.01,1.0,0.017356871074707278
5853,263,23,1,0.03,0.015100825517235891,1,3,1,259.99,1.0,0.017419269362410176
5854,265,21,1,0.03,0.013167305295133875,1,3,1,259.99,1.0,0.017412598140705112
5855,265,21,1,0.03,0.014164054588902564,1,3,1,260.11,1.0,0.01742406841020561
5856,265,21,1,0.03,0.015030872143272842,1,3,1,260.11,1.0,0.017441704998181956
5857,263,23,1,0.03,0.02202695510957552,1,3,1,260.09,1.0,0.017564255331449723
5858,263,23,1,0.03,0.011169340481738682,1,3,1,260.15,1.0,0.01750173292872646
5859,259,22,1,0.03,0.016571466578170657,1,3,1,260.09,1.0,0.017521156652102503
5860,265,21,1,0.03,0.012790931677002283,1,3,1,260.14,1.0,0.01748574255719685
5861,259,27,1,0.03,0.03400813305267581,1,3,1,260.08,1.0,0.017517946046096293
5862,259,22,1,0.03,0.020909011935476552,1,3,1,260.08,1.0,0.01753866327697574
5863,259,22,1,0.03,0.018915014976466245,1,3,1,260.08,1.0,0.0176122647683017
5864,263,23,1,0.03,0.017020507462565667,1,3,1,260.06,1.0,0.01765820169208332
5865,265,21,1,0.03,0.020925947320869283,1,3,1,260.12,1.0,0.017732803910299112
5866,265,21,1,0.03,0.02153787345048927,1,3,1,260.18,1.0,0.01774373608371979
5867,253,23,1,0.03,0.01442423645083023,1,3,1,260.06,1.0,0.017695124564210556
5868,265,21,1,0.03,0.013575712612475314,1,3,1,260.12,1.0,0.01767596893070073
5869,265,21,1,0.03,0.01242233415888179,1,3,1,260.12,1.0,0.01765640856910925
5870,265,21,1,0.03,0.014218533877283335,1,3,1,260.12,1.0,0.017634010254759188
5871,265,21,1,0.03,0.019824910709368333,1,3,1,260.12,1.0,0.017640690473816424
5872,260,22,1,0.03,0.02131954716010527,1,3,1,260.07,1.0,0.01767257104875835
5873,257,24,1,0.03,0.015535141690634191,1,3,1,259.99,1.0,0.017731621481375373
5874,259,22,1,0.03,0.008150601823052222,1,3,1,260.05,1.0,0.01766963637835395
5875,263,23,1,0.03,0.009431742415156054,1,3,1,260.03,1.0,0.017533171613054704
5876,265,21,1,0.03,0.011722961728948923,1,3,1,260.09,1.0,0.01745622687743789
5877,265,21,1,0.03,0.011944664243076528,1,3,1,260.09,1.0,0.017475381083267506
5878,265,21,1,0.03,0.013552559672721795,1,3,1,260.09,1.0,0.017464119888145727
5879,265,21,1,0.03,0.013239631850627206,1,3,1,260.09,1.0,0.017457614337085155
5880,253,23,1,0.03,0.008781619916629532,1,3,1,260.03,1.0,0.017456875340205298
5881,253,23,1,0.03,0.028625443496781845,1,3,1,261.55,1.0,0.01744386268403669
5882,257,24,1,0.03,0.01783690161149328,1,3,1,261.47,1.0,0.01734071430493412
5883,265,21,1,0.03,0.017824782768175715,1,3,1,261.47,1.0,0.017228205144454146
5884,259,22,1,0.03,0.01494294449433007,1,3,1,261.47,1.0,0.017105126976041985
5885,259,22,1,0.03,0.013095245252109387,1,3,1,261.41,1.0,0.017048188284035867
5886,265,21,1,0.03,0.023411811285075686,1,3,1,261.47,1.0,0.017109061948719605
5887,265,21,1,0.03,0.012124889552415837,1,3,1,261.47,1.0,0.01704756735153012
5888,265,21,1,0.03,0.01360397506505251,1,3,1,261.53,1.0,0.01699942580451705
5889,265,21,1,0.03,0.011382724058681301,1,3,1,261.65,1.0,0.016923471391287574
5890,265,21,1,0.03,0.016617085518581525,1,3,1,261.65,1.0,0.016953749119479375
5891,257,24,1,0.03,0.02688134420895949,1,3,1,261.63,1.0,0.017093245621554298
5892,265,21,1,0.03,0.0172645948782918,1,3,1,261.63,1.0,0.017095043369042117
5893,263,23,1,0.03,0.019562878868664087,1,3,1,261.61,1.0,0.017075180913913267
5894,265,21,1,0.03,0.02141867187761125,1,3,1,261.67,1.0,0.017175945565530776
5895,259,22,1,0.03,0.01351642402269962,1,3,1,261.67,1.0,0.01717955691517966
5896,265,21,1,0.03,0.013993008710843111,1,3,1,261.69,1.0,0.017107048969649645
5897,259,22,1,0.03,0.016614745371043682,1,3,1,261.63,1.0,0.017109816708447124
5898,261,25,1,0.03,0.021436509266495703,1,3,1,261.59,1.0,0.017182732180120494
5899,265,21,1,0.03,0.014000461215064638,1,3,1,261.71,1.0,0.017204342065080102
5900,265,21,1,0.03,0.009329615227345909,1,3,1,261.83,1.0,0.01712074940898846
5901,259,22,1,0.03,0.04777119909836487,1,3,1,261.77,1.0,0.01717036100579836
5902,265,21,1,0.03,0.027478916925333795,1,3,1,261.77,1.0,0.017210471586953695
5903,265,21,1,0.03,0.015081437903323345,1,3,1,261.83,1.0,0.017232973291741723
5904,265,21,1,0.03,0.017868380749686844,1,3,1,261.89,1.0,0.017242454867267214
5905,259,22,1,0.03,0.019958089994774622,1,3,1,261.91,1.0,0.017218920623712986
5906,259,22,1,0.03,0.01394745019603182,1,3,1,261.85,1.0,0.01712187743448681
5907,265,21,1,0.03,0.013227272734400771,1,3,1,261.85,1.0,0.017076168862260897
5908,265,21,1,0.03,0.021257137236673208,1,3,1,261.91,1.0,0.017138075580151905
5909,263,23,1,0.03,0.016727970811821844,1,3,1,261.95,1.0,0.01720363392614398
5910,265,21,1,0.03,0.013883032492317614,1,3,1,261.97,1.0,0.01712868185206518
5911,265,21,1,0.03,0.021587575852338756,1,3,1,261.99,1.0,0.01708490591642521
5912,265,21,1,0.03,0.019231723998451515,1,3,1,262.05,1.0,0.017088855049005845
5913,259,22,1,0.03,0.009919770633463155,1,3,1,262.05,1.0,0.016939671580324337
5914,265,21,1,0.03,0.015134773904546386,1,3,1,262.11,1.0,0.016868949345862753
5915,265,21,1,0.03,0.012222362194387685,1,3,1,262.19,1.0,0.01683625360958404
5916,265,21,1,0.03,0.013019912077912263,1,3,1,262.23,1.0,0.016872014534762055
5917,260,22,1,0.03,0.0132432874630798,1,3,1,262.26,1.0,0.016796459329755563
5918,259,22,1,0.03,0.014873909509994766,1,3,1,262.26,1.0,0.016690865926292906
5919,265,21,1,0.03,0.013332478302930082,1,3,1,262.32,1.0,0.01660768876276117
5920,259,22,1,0.03,0.016124238958582282,1,3,1,262.26,1.0,0.016614147775410943
5921,257,24,1,0.03,0.038553104968741536,1,3,1,262.24,1.0,0.01666187555358391
5922,259,22,1,0.03,0.013582130798816004,1,3,1,262.18,1.0,0.016623606033446394
5923,265,21,1,0.03,0.03436818321989406,1,3,1,262.18,1.0,0.016791114314415486
5924,263,23,1,0.03,0.01822608091827968,1,3,1,262.16,1.0,0.016789745184531774
5925,259,22,1,0.03,0.025254163848744196,1,3,1,262.1,1.0,0.016844547055576357
5926,265,21,1,0.03,0.024022323367673726,1,3,1,262.1,1.0,0.016911631624927304
5927,251,25,1,0.03,0.016015799567103386,1,3,1,262.02,1.0,0.01696279772242538
5928,265,21,1,0.03,0.014219706545450858,1,3,1,262.04,1.0,0.016970795687373842
5929,259,22,1,0.03,0.02820992808450352,1,3,1,262.0,1.0,0.017079869035853415
5930,261,25,1,0.03,0.020216801092028617,1,3,1,262.02,1.0,0.017132523358411925
5931,265,21,1,0.03,0.01695317147477042,1,3,1,262.02,1.0,0.017151107521872273
5932,265,21,1,0.03,0.02239025126965273,1,3,1,262.08,1.0,0.017192650639020098
